"3534","英飞特：两股东群英投资、誉恒投资拟合计减持不超2.24%股份。","['300582']"
"3549","荣之联修正业绩快报，2017年实现营业利润由1.31亿元变更为亏损2.15亿元，因计提商誉减值准备。","['002642']"
"3554","菲达环保(600526)4月22日晚披露一季报，公司今年一季度实现营收8.13亿元，同比增长8.22%；净利664万元，同比下降58.73%。","['600526']"
"3562","西部证券：2017年实现净利润7.52亿元，同比下降32.54%；2018年一季度实现净利润1.62亿元，同比下降10.71%。","['002673']"
"3563","设计总院(603357)4月20日晚间公告，公司取得城乡规划编制甲级资质。获得该资质后，公司承担城乡规划编制业务的范围可拓展到20万人口以上的城市总体规划和100万人口以上的城市相关专项规划，同时，规划业务的开展也为后期勘察设计等业务的拓展带来一定先发优势。","['603357']"
"3570","证监会消息，并购重组委定于4月26日审核快乐购(300413)、量子高科(300149)、江苏有线(600959)3家公司发行股份购买资产的事项。","['300149', '600959', '600959', '300413', '300413']"
"3571","证监会：4月27日召开并购重组委工作会议，审核SST前锋发行股份购买资产和冀东水泥重大购买、出售、置换资产（构成重组上市的）事项。","['000401', '600733']"
"3573","豪能股份(603809)4月22日晚披露年报，公司2017年营收为8.42亿元，同比增长31%；净利为1.5亿元，同比增长18.7%。基本每股收益1.82元。公司拟每10股转增4股并派送现金10元（含税）。","['603809']"
"3584","赤天化：预计一季度实现归属于上市公司股东的净利润由1000万到2000万元，上修为4000万元；主因化工行业回暖，尿素、甲醇总体价格维持高位，产品产销两旺，盈利能力超过此前预期。","['601398', '600227']"
"3585","跨境通：实控人筹划股权转让，公司控制权拟变更。","['002640']"
"3601","路透：巴西国家石油公司(PETROBRAS)接近与中国石油集团达成协议，后者将投资COMPERJ炼厂以换取石油供应；作为投资的回报，中国石油集团将获得巴西国家石油公司在CAMPOS盆地运营的油田的权益，外加COMPERJ的使用权；COMPERJ炼厂需要约30亿美元投资，才能达到16.5万桶/日的初始加工能力","['601857']"
"3609","路透：阿里巴巴将在泰国东部经济走廊投资3.2亿美元设立数码中枢，把泰国农产品与中国等市场联通","['600050', '000061']"
"3611","近两日，中兴通讯创始人侯为贵与另外两位高管在机场的背影照不断被转发。针对美国政府的制裁禁令，今年76岁的侯为贵一听到消息后就立马为此事开始四处奔波。","['000063']"
"3614","迪瑞医疗(300396)4月20日晚间披露年报及一季报，公司2017年实现营收8.68亿元，同比增长14.37%；净利1.67亿元，同比增长33.77%；每股收益1.09元；公司拟10转8派2.5元（含税）。今年一季度，公司实现营收1.89亿元，同比增长22.46%；净利3452.63万元，同比增长25.94%；公司试剂产品收入同比增长。","['300396']"
"3615","通富微电：AMD锐龙（Ryzen）处理器大部分在通富超威苏州及通富超威槟城封测，其销售增加将带动通富超威苏州及通富超威槟城产量的增加。 （深交所互动易）","['002156']"
"3633","郴电国际年报：实现营业收入25.22亿元，同比增长4.42%；净利润3019.59万元，同比下降69.87%；拟10转4派0.457元。","['600969']"
"3634","野村：下调广汽集团H股目标价30%，目标价从21.60港元下调至15.10港元，维持中性评级；野村称，2017年广汽集团强劲的利润和销售增速今年不太可能持续，因为该汽车制造商的新车型不够强。","['601238']"
"3636","金钼股份：2018年一季度实现营业收入19.8亿元，同比下降24.29%；实现净利润6426.6万元，同比增长1327.81%。","['601958']"
"3637","金钼股份：第一季度净利润6,430万元。","['601958']"
"3644","锦江股份：持股12.56%股东弘毅投资基金拟减持不超2%股份。","['600754']"
"3645","长亮科技(300348)22日晚间公告，公司王长春等股东同意向腾讯信息转让其所持有的2137万股公司股份，占当前总股本的7.14%。股权转让价格为18.19元/股，标的股份转让总价为3.89亿元。腾讯信息拟通过受让公司的股份增强与公司的合作关系，发挥协同效应，不排除在未来12个月内继续增持。此外，公司与腾讯云计算签署了合作协议，共同推动打造互联网金融云服务。公司股票4月23日复牌。","['300348']"
"3646","长亮科技：腾讯近4亿元受让7.14%公司股份，23日起复牌。","['300348']"
"3648","长盈精密在互动平台表示，公司与中兴通讯有业务往来，2017年中兴通讯业务占公司营收比例低于1%，此次中兴通讯事件公司影响极小。","['300115', '000063']"
"3679","阿里巴巴：除了中天微，还投资了寒武纪、Barefoot Networks、深鉴、耐能、翱捷科技等五家芯片公司。（人民网）","['603000']"
"3690","雏鹰农牧：实控人侯建芳及部分董监高拟6个月内合计增持不低于5亿元。","['002477']"
"3691","雷科防务(002413)4月19日晚间公告，公司第二大股东外滩安防持有的公司股份126.46万股被冻结。截至目前，外滩安防持有公司股份1亿股，占总股本的9.07%，全部处于质押状态，其中处于司法冻结状态的126.46万股。","['002413']"
"3707","顺丰控股：股东嘉强顺风、元禾顺风分别减持总股本0.09%和0.11%。","['002352']"
"3709","首届中国航天大会4月23日将在哈尔滨开幕，国家航天院、航天科技集团将提供指导。（中国科技网）","['000901']"
"3710","首届数字中国建设峰会22日在福建福州开幕。在今天下午的主论坛上，工信部办公厅副主任张洪远宣布，授予福州市“中国软件特色名城”称号，工信部副部长陈肇雄为福州市软件特色名城授牌。","['600536']"
"3735","马钢股份一季报：实现营业收入183亿元，同比增长5.6%；实现净利润14.18亿元，同比增长57.25%。","['600808']"
"3736","马钢股份公布一季报，按中国会计准则计算，本集团营业收入约183亿元，同比增长5.60%；归属于上市公司股东的净利润约14亿元，同比增长57.25%。","['600808']"
"3737","马钢股份公布一季报，按中国会计准则计算，本集团营业收入约183亿元，同比增长5.60%；归属于上市公司股东的净利润约14亿元，同比增长57.25%。目前，受行业部分钢厂高炉复产及下游补库行为等因素的影响，钢材价格反弹，该等因素也对铁矿石价格形成支撑。","['600808']"
"3747","高科石化(002778)4月22日晚间公告，公司正在筹划发行股份购买资产事项。标的公司为宜兴博砚投资有限公司，主要从事对电子化学品行业投资等业务。公司股票自4月23日起停牌。","['002778']"
"3758","鼎龙股份(300054)4月22日晚间公告，鉴于近期股票市场出现较大波动，同时公司股价出现较大下跌，公司认为目前公司股价不能合理体现公司的实际经营状况。公司拟以不超过1亿元的自有资金回购公司股份，用作注销以减少公司注册资本、实施股权激励计划等。回购价格不超14元/股。公司最新股价报10.66元。","['300054']"
"3759","齐翔腾达：目前公司20万吨/年顺酐装置已完成检修并恢复正常生产，现已进入稳定运行状态。","['002408']"
"3764","【东方电气：公司是华龙一号主设备的主要制造商】东方电气(600875)23日表示，公司是华龙一号主设备的主要制造商，华龙一号主设备造价占工程总造价40%左右。（证券时报）","['600875']"
"3765","【黑牡丹：未明确公司股东王文学是否为华夏幸福董事长】有投资者向黑牡丹询问，公司前十大股东中的王文学是否为华夏幸福基业控股股份公司董事长王文学？黑牡丹(600510)23日表示，公司通过中登公司获取的股东名册中未明确公司前十大股东中的王文学是否为华夏幸福董事长，因此公司亦无法知晓。（证券时报）","['600510', '600340']"
"3766","【国金证券：基金七个季度来首次加仓创业板 首次减仓白酒和保险】国金证券报告表示，公募基金一季度基金配置风格切换明显：增仓创业板，减仓主板，创业板此前已连续六个季度减仓；白酒、保险七个季度来首遭减持，苹果产业链亦减仓。创业板一季度配置比例13.53%，较2017年四季度末增加2.94个百分点；主板比例58.33%，较2017年四季度末下降4.17个百分点。增持比例比较高的行业依次为：医药、计算机、传媒、有色（钴+锂）、石油化工，其中医药和传媒连续两个季度被增持，计算机由上季度的减持转为增持。","['600109']"
"3770","兆驰股份：目前公司外延片及芯片项目主要用于LED照明领域，预计于2018年年底点亮。（深交所互动易）","['002429']"
"3771","海利尔回应二季度停产传闻：未收到相关通知，公司目前制剂生产正在满负荷状态。（上证e互动）","['603639']"
"3772","【海量数据：公司参加首届数字中国建设峰会成果展览会】海量数据(603138)23日在互动平台表示，公司出席于福建福州举行的首届数字中国建设峰会成果展览会，并推出自主研发的大数据实时采集产品InfoReal。","['603138']"
"3783","东方电气：公司是华龙一号主设备的主要制造商。（上证e互动）","['600875']"
"3792","【同有科技董事长做庄自家股票？公司回应：在积极核实】对于网传的董事长做庄自家股票一事，同有科技证券部4月23日对新京报记者回应称，正在积极进行核实。4月20日，有自媒体在网络发文称，上市公司tykj董事长周某竟是最大庄家，通过代持多次高位套现，还宣称从未卖过公司股票。（新京报）","['300302']"
"3804","【卧龙电气：已是国内某主流车厂销量最大车型的主力供应商】卧龙电气(600580)4月23日在投资者互动平台表示，公司已经是国内某主流车厂销量最大车型的主力供应商，为其提供驱动电机。公司也是海外主流厂商新能源汽车驱动电机及零部件的供应商。","['600580']"
"3806","中海油服H股一度跌逾8%。","['601808']"
"3819","【永安药业：环氧乙烷装置已于4月上旬开车生产】永安药业(002365)4月23日在投资者互动平台表示，公司环氧乙烷装置已于2018年4月上旬开车生产。公司努力运营好环氧乙烷装置，争取实现较好的业绩。 ","['002365']"
"3824","众源新材(603527)4月23日在投资者互动平台表示，公司产品定价原则为“销售价格=铜价+加工费”，公司采用以销定产、以产定购方式，能够有效地规避电解铜价格波动的风险。因此，铜价的涨跌基本不会对公司的业绩造成影响。","['603527']"
"3833","兴全基金就兴全合宜基金场内折价作出说明：基金下调中兴通讯估值约造成兴全合宜净值下跌0.31%，折价并不意味着基金出现亏损。","['000063']"
"3834","【美格智能：与日本软银在智能终端产品方面有合作】美格智能(002881)4月23日在投资者互动平台表示，公司与日本软银在智能终端产品方面有合作。另外，公司正与相关行业客户就相关车载模块开展合作。","['002881']"
"3840","【神州泰岳：公司物联网业务有机会参与雄安建设】神州泰岳(300002)4月23日在投资者互动平台表示，公司物联网业务有机会参与雄安建设。 ","['300002']"
"3841","【永安药业：公司牛磺酸生产线一直处于满负荷生产状态】永安药业(002365)23日在互动平台表示，公司牛磺酸生产线一直处于满负荷生产状态，在公司未有新产量释放前，订单量的完成与去年基本持平。 ","['002365']"
"3855","【沪电股份：公司与中兴通讯之间的业务规模相对较小】沪电股份(002463)4月23日在投资者互动平台表示，中兴通讯是公司客户，公司与中兴通讯之间的业务规模相对较小，既往业务对公司净利润的影响不大，公司也会密切关注该事件的后续进展情况。","['002463', '000063']"
"3859","【纳思达：美国Lexmark业务正常】纳思达(002180)副总裁兼董事会秘书张剑洲23日在e公司资本圈发文透露，近日市场上流传“美国Lexmark业务受限”的传说，公司经与美国公司确认，目前没有收到任何与传言相关的来自美国政府的信息，美国Lexmark业务正常。","['002180']"
"3874","【中装建设：未来将更积极开展粤港澳和深汕合作区的业务】中装建设(002822)4月23日在投资者互动平台表示，公司业务根植于华南，主要业务也在华南。未来，公司将更加积极开展粤港澳和深汕合作区的业务。","['002822']"
"3879","【硅宝科技：2017年授权有效专利数量居行业第一】4月23日，在硅宝科技(300019)2017年度股东大会上，公司董事长王有治表示，公司所获授权的的专利总量为87件。其中，发明专利44家，实用新型专利43家，其有效专利数量位居行业第一；并获得国内该行业的唯一一项国际专利。证券时报·e公司记者注意到，硅宝科技研发人员占公司总人数的16.4%，博士、硕士占比达到30%，其每年研发费用投入占营业收入的4%以上。","['300019']"
"3880","【拉芳家化创新创业实践基地正式落成】记者23日从拉芳家化获悉，近期，拉芳家化与汕头大学创业学院签订合作协议。协议签署后，双方将共同建设“汕头大学—拉芳家化股份有限公司”创新创业实践基地，围绕“管理+实践”、“品牌+营销”等方面开展合作，为学生创新创业提供支持。","['603630']"
"3932","【海格通信：公司已在开展基于北斗的高精度位置服务平台开发工作】海格通信(002465)23日在互动平台表示，公司已在开展基于北斗的高精度位置服务平台开发工作，包括基于北斗的地图技术，后续适用于有人、无人及陆海空等多系统领域的应用。","['002465']"
"3933","【柳工：公司装载机核心零部件绝大部分都实现了国产化】柳工(000528)23日在互动平台表示，公司装载机核心零部件绝大部分都实现了国产化、自主生产或由公司成立的合资公司供应，只有特大型产品部分零部件需要进口，但占比较低。","['000528']"
"3955","【海格通信：公司的芯片业务完全自主研发】海格通信(002465)23日在互动平台表示，公司的芯片业务完全自主研发，主要用于北斗高精度位置服务平台、兼容北斗三号民用体制的高精度基带芯片和射频芯片等。（证券时报）","['002465']"
"3957","【中国新能源物流车市场发展快 今年前2个月销量达数千辆】中国汽车技术研究中心新能源汽车与财税政策研究室副主任方海峰23日在南京介绍，今年前2个月，中国新能源专用车销量以新能源物流车为主，合计3274辆，占比98%。","['600617']"
"3969","【兰花科创：年报净利7.82亿元，大幅扭亏拟10派2.2元】兰花科创披露年报及一季报，2017年实现营收75.66亿元，同比增长73.63%；净利7.82亿元，同比大幅扭亏，上年同期亏损6.6亿元；每股收益0.68元。公司拟每10股分配现金2.2元。今年一季度实现净利润1.95亿元，同比下降12.83%。","['600123']"
"3970","【多家公司于互动平台表示产品为自主研发，不依赖他国技术】海格通信表示，公司的芯片业务完全自主研发，主要用于北斗高精度位置服务平台等。超图软件表示，公司主要产品为具有完全自主知识产权的大型基础地理信息软件，不依赖他国技术。汉威科技表示，公司自主研发的半导体类传感器，制造工艺及核心技术已经达到国际领先水准。","['002465', '300007', '300036']"
"3979","【菲利华：公司军工产业将随着国防事业的发展稳步增长】菲利华(300395)23日在2017年度业绩网上说明会上表示，未来两年，面对复杂的国际形势，我国军费将保持增长态势。公司军工产业将随着国防事业的发展稳步增长。","['300395']"
"3981","中南传媒年报：拟10派6元；实现营业收入103.6亿元，同比下降6.7%；实现净利润15.1亿元，同比下降16.15%。","['601098']"
"3982","中通客车年报：实现营业收入78.5亿元，同比下降15.18%；实现净利润1.9亿元，同比下降67.36%。","['000957']"
"3983","葵花药业：2018年一季度实现净利润1.46亿元，同比增长48.96%；上半年拟实现净利润2.49亿元至2.87亿元，同比增长30%至50%。","['002737']"
"3989","【欧元区4月制造业PMI初值 56】东方财富网23日讯，欧元区4月制造业PMI初值 56，预期 56.1，前值 56.6。","['300059']"
"3990","【美诺华：年报净利下降43% 拟10转2派1.8元】美诺华(603538)4月23日晚披露年报，公司2017年营收为6.05亿元，同比增长4.71%；净利为4468万元，同比下降43%。（证券时报）","['603538']"
"3991","【浪莎股份上市以来首次分红：拟10派0.6元】浪莎股份(600137)4月23日晚披露年报，公司2017年营收为3.43亿元，同比增长27.63%；净利为2295万元，同比增长70.55%。基本每股收益0.236元。公司拟每10股派发现金0.6元(含税)。（证券时报）","['600137']"
"3992","温氏股份一季度净利润14.1亿元，同比下降4%。","['300498']"
"3993","【中南传媒：年报净利同比降16% 拟10派6元合计派现10.78亿】中南传媒(601098)4月23日晚披露年报，公司2017年营收为103.6亿元，同比下降6.7%；净利为15.13亿元，同比下降16%。基本每股收益0.84元。公司拟每10股派现6元（含税），合计派现10.78亿元。","['601098']"
"3994","仙坛股份：2017年拟10转7派4元，实现净利润1.02亿元，同比下降58.47%；一季度实现净利润3082.3万元，同比增长95.52%，上半年净利润拟同比增长13.35%-61.94%。","['002746']"
"3998","【美诺华：年报净利下降43% 拟10转2派1.8元】美诺华(603538)4月23日晚披露年报，公司2017年营收为6.05亿元，同比增长4.71%；净利为4468万元，同比下降43%。基本每股收益0.40元。公司拟每10股转增2股并派现1.80元（含税）。公司同时披露一季报，营收同比增长6.35%至1.55亿元，净利同比下降41%至787万元。 ","['603538']"
"4004","中纪委：中信银行南昌分行副行长姚蔚接受纪律审查和监察调查","['601998']"
"4006","浪莎股份借壳上市以来首次分红：拟10派0.6元","['600137']"
"4011","【多家公司表示产品为自主研发 不依赖他国技术】在交易所互动平台上，海格通信(002465)表示，公司的芯片业务完全自主研发，主要用于北斗高精度位置服务平台等。（证券时报）","['002465']"
"4012","【仙坛股份：2017年净利下滑近六成 拟10转7派4元】仙坛股份(002746)4月23日晚披露年报，公司2017年度营收21.64亿元，净利润1.02亿元，同比下滑58%；基本每股收益0.56元；公司拟每10股转增7股派息4.00元(含税)。（证券时报）","['002746']"
"4013","【融资担保公司监督管理条例配套制度发布】据中国银行保险监督管理委员会4月23日官网消息，中国银行保险监督管理委员会会同发展改革委、工业和信息化部、财政部、农业农村部、人民银行、国家市场监督管理总局等融资性担保业务监管部际联席会议成员单位，联合印发了《关于印发四项配套制度的通知》。","['601988']"
"4015","上交所：中国船舶和罗顿发展被实施退市风险警示。2018年4月24日起将以上证券调出融资融券标的证券名单。","['600209', '600150']"
"4018","光明地产：2018年一季度实现营业收入29.88亿元，同比增28.80%，净利润5.14亿元，同比增1076.47%。","['600708']"
"4028","【美诺华年报净利降4成 拟10转2派1.8元】美诺华披露年报。2017年，公司实现营业收入60,532.06万元，同比增长4.71%，实现归属上市公司股东的净利润4,467.74万元，同比下降43.33%。公司年报拟10转2派1.8元。","['603538']"
"4029","酒鬼酒：2018年一季度实现营业收入2.65亿元，同比增长46.12%；实现净利润6253.5万元，同比增长68.88%。","['000799']"
"4030","张家港行：2018年一季度实现营业收入6.35亿元，同比增长5.2%；实现净利润2.28亿元，同比增长12.12%；不良贷款率1.77%，拨备覆盖率188.67%。","['002839']"
"4032","杭州园林：2018年一季度实现营业收入1.83亿元，同比增长591.55%；实现净利润1552万元，同比增长183.53%。","['300649']"
"4033","光明地产(600708)4月23日晚间披露一季报，公司一季度实现营收29.88亿元，同比增长28.8%；净利为5.14亿元，同比增长1076%；每股收益0.3元。公司净利增长主要系本期房产主业规模和毛利率同比增加所致。","['600708']"
"4043","【人民日报评论员：筑牢国家网络安全屏障】“没有网络安全就没有国家安全，就没有经济社会稳定运行，广大人民群众利益也难以得到保障。”在全国网络安全和信息化工作会议上，习近平总书记着重强调树立网络安全意识，就做好国家网络安全工作提出明确要求，为筑牢国家网络安全屏障、推进网络强国建设提供了根本遵循。（人民网）","['603000']"
"4045","沙钢股份：2018年一季度实现营业收入33.76亿元，同比增长16.04%；实现净利润2.55亿元，同比增长138.88%；上半年预计净利润同比增长140%-190%。","['002075']"
"4046","迎驾贡酒(603198)4月23日晚间披露一季报，公司一季度实现营收11.3亿元，同比增长11.87%；净利3.24亿元，同比增长12.46%。","['603198']"
"4048","广誉远(600771)4月23日晚披露年报，公司2017年营收为11.69亿元，同比增长25%；净利为2.37亿元，同比增长93%。基本每股收益0.67元。公司同时披露一季报，营收为2.94亿元，同比增45.6%；净利为5164万元，同比增112.96%。","['600771']"
"4049","扬农化工(600486)4月23日晚披露年报，公司2017年营收为44.38亿元，同比增长51.53%；净利为5.75亿元，同比增长30.89%。基本每股收益1.855元。公司拟每10股派5.6元（含税）。","['600486']"
"4051","【露天煤业：拟19亿元投建两项光伏发电项目】露天煤业公告，公司拟在内蒙古自治区鄂尔多斯市达拉特旗昭君镇投资建设达拉特光伏发电应用领跑基地1号、4号项目。其中，1号项目以“林光互补”模式规划建设10万千瓦，计划总投资6.54亿元；4 号项目以“林光互补”模式规划建设 20 万千瓦，计划总投资12.76亿元，估算两项目合计投资超19亿元。公司同日披露一季报显示，一季度盈利7.5亿元，同比增长6.7%。","['600295', '002128']"
"4054","暴风集团(300431)4月23日晚间公告，股东和谐成长2016年披露的减持计划已经期满，期间和谐成长合计减持公司2033.35万股，减持比例6.98%，现和谐成长持股比例为0.89%。","['300431']"
"4062","东安动力(600178)4月23日晚间披露年报及一季报，2017年实现营收18.12亿元，同比下降28.62%；净利4273万元，同比下降45.6%，主要系公司发动机产销量下降及参股公司东安汽发净利润下降。每股收益0.09元。公司拟每10股派0.28元（含税）。今年一季度实现营收3.13亿元，同比下降42.77%，实现净利376万元，同比下降84%，主要系销量下降及参股公司利润下降。","['600178']"
"4063","工信部公示符合《工业机器人行业规范条件》的企业名单，埃斯顿、巨轮智能、新时达、新松机器人等15家企业拟入选。","['300024', '002527', '002031', '002747']"
"4064","云铝股份公告，拟非公开发行股票，募集资金总额45亿元。","['000807']"
"4065","华讯方舟集团与北京零重空间技术有限公司今日共同发起“灵鹊”遥感星座计划，灵鹊星座初期计划由132颗6U立方星构成，光学分辨率优于4米。星座部署完成后，将形成覆盖全球的高时间分辨率对地观测能力，实现12小时全球覆盖，并对重点区域实现30分钟重访，达到国际先进水平。","['000687']"
"4066","赤天化：全资子公司桐梓化工生产装置已于4月22日恢复开车，目前生产正常。","['600227']"
"4072","中国铝业：2018年一季度实现营业收入366.7亿元，同比下降10.47%；实现净利润3.09亿元，同比下降19.4%。","['601600']"
"4074","沙钢股份(002075)4月23日晚披露一季报，公司今年一季度营收33.76亿元，净利润2.55亿元，分别同比增长16%、139%；预计今年上半年，盈利4.54亿至5.48亿元，同比增长140%至190%。报告期内，钢材价格继续维持高位振荡，营业收入及产品销售毛利同比增加。","['002075']"
"4075","云铝股份公告，拟非公开发行股票，募集资金总额45亿元；拟使用募集资金恢复重建鲁甸水电铝项目等。","['000807']"
"4081","【中国铝业：证金公司一季度增持2.4亿股 持股升至3.33%】中国铝业(601600)4月23日晚间披露一季报，公司一季度实现营收366.7亿元，同比下降10.47%；净利为3.09亿元，同比下降19.40%。（证券时报）","['601600']"
"4084","名家汇(300506)4月23日晚间公告，公司因启动非公开发行股票发行询价工作，19 日起停牌。停牌期间，公司及有关各方积极推进本次非公开发行股票的相关工作，目前正在开展投资者核查工作。公司股票24日起复牌。","['300506']"
"4087","【云铝股份：拟定增募资45亿元加码主业，控股股东参与认购】云铝股份披露定增预案，公司拟向包括控股股东冶金集团或其指定的关联方在内的不超过10名特定对象，非公开发行不超过5.21亿股，募集资金45亿元，投资于鲁甸6.5级地震灾后恢复重建水电铝项目和文山中低品位铝土矿综合利用项目。冶金集团拟认购数量不低于发行股份总数的25%，发行后仍是公司第一大股东，不会导致公司控制权发生变化。","['000807']"
"4089","上海银行：蒋洪辞去执行董事职务。","['601229']"
"4090","先河环保(300137)4月23日晚披露年报，公司2017年营收为10.43亿元，同比增长32%；净利为1.88亿元，同比增长79%。基本每股收益0.55元。公司拟每10股转增6股并派现0.50元（含税）。公司同时披露一季报，一季度净利为1940万元，同比增长47%。","['300137']"
"4091","招商蛇口第一季度净利润57.8亿元人民币，第一季度营收91.6亿元人民币。","['001979']"
"4102","亚星客车(600213)4月23日晚披露年报，公司2017年营收为23.87亿元，同比下降29.71%；净利为4282万元，同比下降31%。基本每股收益0.19元。","['600213']"
"4103","健盛集团(603558)4月23日晚间披露年报及一季报，2017年实现营收11.38亿元，同比增71%；净利1.32亿元，同比增长26.91%；每股收益0.34元。公司拟每10股派1.5元（含税）。今年一季度实现净利润4383万元，同比增长33%。","['603558']"
"4104","【璞泰来一季报净利同比增长6成】璞泰来披露一季报。今年一季度，公司实现营收5.73亿元，同比增长41.80%；归属于上市公司股东的净利润1.28亿元，同比增长61%。","['603659']"
"4107","荣盛发展第一季度净利润6.006亿元人民币。","['002146']"
"4108","【龙虎榜：机构买入这4股 抛售浪潮信息1.56亿元】盘后数据显示，4月23日龙虎榜中，共15只个股出现了机构的身影，有4只股票呈现机构净买入，11只股票呈现机构净卖出。当天机构净买入前三的股票分别是江丰电子、沧州明珠、万方发展，净买入金额分别为526.95万元、270.32万元、136.94万元。（第一财经）","['300666', '002108', '000977', '000638']"
"4109","二三四五(002195)在接受结构调研时表示，截至2017年12月，公司已经停止了无场景的“现金贷”业务。目前来看，监管政策的出台对于公司的互联网金融服务业务产生了一定的影响。2018年公司将重点发展汽车金融、商业金融及有消费场景的小额贷款业务。未来公司将继续在现有互联网消费金融业务的基础上，适时推出符合市场需要的多元化产品和服务，进一步拓展互联网消费金融业务。","['002195']"
"4110","招商蛇口披露一季报，营业收入91.63亿元，同比增长32.04%，净利润57.8亿元，同比增长172.31%。","['001979']"
"4114","招商蛇口(001979)4月23日晚披露一季报，公司今年一季度营收91.63亿元，净利润57.78亿元，分别同比增长32%、172%。股东名单方面，证金公司一季度小幅增持约2000万股，持股比例升至约0.7%，全国社保基金一一六组合、一零五组合新晋十大流通股东名单。","['001979']"
"4119","春风动力(603129)4月23日晚披露年报，公司2017年营收为18.18亿元，同比增长29.75%；净利为9741万元，同比增长10.35%。基本每股收益0.88元。公司拟每10股派3元（含税）。","['603129']"
"4123","【推行终身职业技能培训 打破职业技能培训发展“三重壁垒”】职业技能培训工作是全面提升劳动者就业创业能力、解决结构性就业矛盾、提高就业质量的一个根本举措。目前我国职业技能培训工作在发展的过程中有哪些“壁垒”？即将下发的《关于推行终身职业技能培训制度的意见》又提出了哪些新政策？人力资源和社会保障部副部长汤涛在23日召开的国务院政策例行吹风会上进行了回应。（新华网）","['603888']"
"4124","【科大讯飞：一季度净利增长约10% 北上资金小幅增持】科大讯飞(002230)4月23日晚披露一季报，公司今年一季度营收13.97亿元，净利润8199.22万元，分别同比增长63%、10%。（证券时报）","['002230']"
"4126","【东珠景观中标综合整治工程项目】东珠景观公告，公司于近日收到了四川龙门山文化旅游发展有限公司下发的中标通知书，确定公司为彭州市人民渠沿线综合整治工程（含二期）项目的中标人。项目总投资约5亿元。","['603359']"
"4127","三丰智能(300276)4月23日晚间披露年报及一季报，2017年实现营收6.25亿元，同比增长90.89%；净利6474万元，同比增长335.52%；每股收益0.17元。今年一季度实现营收2.78亿元，同比增265%，实现净利3533万元，同比增长1097%。","['300276']"
"4129","科大讯飞：2018年一季度实现营业收入13.98亿元，同比增长63.25%；实现净利润8199.2万元，同比增长10.83%。","['002230']"
"4130","大唐发电第一季度发电量比去年同期增长10.2%。","['601991']"
"4132","科大讯飞：2018年一季度实现营业收入13.98亿元，同比增长63.25%；实现净利润8199.2万元，同比增长10.83%。公司预计上半年净利润9656万元到1.5亿元人民币，同比变动幅度为-10%至40%，报告期内，智能语音及人工智能产业持续发展，公司加大产业布局和核心技术研发。股东名单方面，陆股通资金一季度小幅增持约0.3%股份，持股比例升至1.63%。","['002230']"
"4142","【济川药业健胃消食口服液进入江苏医保目录】济川药业公告，公司全资子公司济川药业集团有限公司的独家剂型产品健胃消食口服液新纳入江苏省医保目录的药品范围。","['600566']"
"4143","【贵州省首笔区块链“两权”抵押贷款在湄潭发放】4月20日，在湄潭县黄家坝镇湄潭农商银行，来自该镇大寨村村民张尚均、合同村村民管义强，在不到半个小时的时间内，分别用他们的农村住房和农地作为抵押，获得15万元和5万元的贷款。据悉，这是湄潭县区块链接模式农权抵押贷款信息系统正式上线运行后，发放的全省首笔“区块链”两权抵押贷款。（新华网）","['603888']"
"4147","和而泰(002402)接收机构调研时表示，公司核心器件的供货目前有30%-40%都是进口。核心器件比如IC等，目前从整个市场上来看的话，有涨价，而且还紧俏，但是目前来说还能够保证客户的正常的交期，公司也提前做了特种器件的备料，所以目前来说对公司来说还是不构成特别重大的影响。","['002402']"
"4148","苏泊尔(002032)4月23日晚披露一季报，公司今年一季度营收48.87亿元，净利润4.52亿元，均同比增逾21%。公司预计今年上半年盈利5.97亿元至7.76亿元，同比增长不超过30%，得益于国内消费升级和海外SEB订单的持续转移，公司保持整体规模的稳定增长。","['002032']"
"4151","贵州百灵第一季度净利润1.489亿元人民币。","['002424']"
"4155","据界面新闻：杨利伟出任中国载人航天工程办公室主任","['603698']"
"4156","【辉丰股份：收到证监会立案调查通知】辉丰股份公告，收到中国证监会立案调查通知。上周五，生态环境部发布公告称对辉丰股份开展专项督察，公司环境违法问题严重。","['002496']"
"4158","圣农发展：2018年一季度实现净利润1.27亿元，同比增长91.16%；预计上半年实现净利润3亿元-3.5亿元，同比增长174.24%-219.94%。","['002299']"
"4161","从中国交建获悉，近日，中国交建所属中交投资成功签约张家口市“未来之城”综合项目投资建设合同，总投资约220亿元。该工程是河北省重点项目，项目建成后将为张家口城市布局向南延伸、拓展城市发展空间提供有力保障。","['601800']"
"4162","兔宝宝(002043)4月23日晚间公告，公司拟拟按照每股1.55港元的价格，出资约4.18亿港元(折合人民币约3.35亿元)收购大自然家居（02083.HK）第二大股东所持大自然家居2.7亿股股票，占其全部已发行股份的约18.39%。大自然家居今日报收1.04港元，本次交易溢价约五成。“大自然”品牌是国内最知名的地板品牌之一，2017年地板销售额约15.9亿元。","['002043']"
"4164","*ST中富(000659)4月23日晚间公告，公司股票交易自4月25日起撤销退市风险警示，证券简称由“*ST中富”变更为“珠海中富”；公司股票于4月24日停牌1天，4月25日开市起复牌。","['000659']"
"4166","文件：钜盛华在4月17日减持8970万股万科A股。","['000002']"
